,id_x,hotel_id,overall_rating,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,sleep_quality_rating,pic_num,tourism,mobile,review_date,helpful_count,owner_replied,id_y,hotel_name,city
23591,131809308,232282,4.0,5.0,4.0,5.0,3.0,3.0,4.0,0,couple,N,12/06/2012,0,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23592,133419824,232282,4.0,3.0,4.0,4.0,4.0,4.0,5.0,0,business,N,04/07/2012,1,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23593,135667689,232282,3.0,2.0,2.0,5.0,2.0,2.0,3.0,0,family,N,29/07/2012,2,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23595,136022387,232282,3.0,4.0,3.0,4.0,4.0,4.0,4.0,0,business,N,01/08/2012,2,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23597,150866917,232282,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0,friends,N,28/01/2013,0,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23599,167746871,232282,4.0,5.0,4.0,5.0,5.0,5.0,5.0,1,business,N,15/07/2013,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23600,169830141,232282,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,29/07/2013,0,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23601,169922945,232282,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,business,N,30/07/2013,0,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23602,170683675,232282,3.0,3.0,4.0,5.0,3.0,4.0,4.0,0,couple,N,04/08/2013,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23603,176884904,232282,5.0,4.0,4.0,5.0,5.0,4.0,5.0,0,business,N,12/09/2013,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23604,178163075,232282,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0,couple,N,22/09/2013,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23605,178781501,232282,4.0,5.0,4.0,4.0,4.0,4.0,5.0,0,couple,N,26/09/2013,0,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23606,180452941,232282,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,friends,N,10/10/2013,1,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23607,180710001,232282,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,12/10/2013,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23608,181592877,232282,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,family,N,19/10/2013,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23609,184561789,232282,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,13/11/2013,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23612,193752429,232282,5.0,4.0,4.0,5.0,5.0,5.0,4.0,0,friends,N,11/02/2014,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23613,194112629,232282,4.0,4.0,4.0,5.0,4.0,4.0,5.0,0,couple,N,14/02/2014,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23614,195633170,232282,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,27/02/2014,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23615,198730752,232282,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0,business,N,26/03/2014,1,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23616,200064793,232282,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0,couple,N,06/04/2014,1,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23617,200885715,232282,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0,business,N,12/04/2014,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23619,202150291,232282,4.0,4.0,5.0,5.0,4.0,4.0,3.0,0,business,N,21/04/2014,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23620,203001269,232282,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0,family,N,27/04/2014,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23621,204464134,232282,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,solo,N,07/05/2014,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23622,205376535,232282,5.0,4.0,4.0,5.0,5.0,4.0,4.0,0,family,N,13/05/2014,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23623,206591558,232282,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,22/05/2014,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23624,207046520,232282,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,25/05/2014,1,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23625,207385602,232282,5.0,3.0,5.0,5.0,5.0,4.0,4.0,0,business,N,27/05/2014,0,Y,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23627,212034245,232282,5.0,5.0,4.0,5.0,4.0,5.0,5.0,0,business,N,25/06/2014,0,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23628,213033516,232282,4.0,3.0,4.0,5.0,5.0,5.0,5.0,0,business,N,01/07/2014,0,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23650,240059100,232282,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,16/11/2014,2,N,232282,Solo Sokos Hotel Lahti Seurahuone,Lahti
23716,58010588,232283,3.0,2.0,2.0,4.0,3.0,3.0,4.0,0,couple,N,07/03/2010,1,N,232283,Rantasipi Airport,Vantaa
23719,62899793,232283,3.0,3.0,3.0,4.0,4.0,3.0,3.0,0,couple,N,30/04/2010,1,N,232283,Rantasipi Airport,Vantaa
23721,81347427,232283,4.0,3.0,4.0,2.0,4.0,3.0,4.0,0,couple,N,28/09/2010,0,N,232283,Rantasipi Airport,Vantaa
23722,84163709,232283,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0,business,N,19/10/2010,0,N,232283,Rantasipi Airport,Vantaa
23723,87259812,232283,5.0,5.0,3.0,5.0,5.0,5.0,5.0,0,business,N,16/11/2010,0,N,232283,Rantasipi Airport,Vantaa
23724,88617809,232283,4.0,3.0,3.0,4.0,4.0,3.0,3.0,0,business,N,30/11/2010,0,N,232283,Rantasipi Airport,Vantaa
23726,91183924,232283,3.0,4.0,2.0,2.0,4.0,5.0,4.0,0,family,N,31/12/2010,0,N,232283,Rantasipi Airport,Vantaa
23732,117074965,232283,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2,solo,N,22/08/2011,1,N,232283,Rantasipi Airport,Vantaa
23733,118986418,232283,5.0,4.0,3.0,4.0,5.0,4.0,5.0,0,business,N,05/10/2011,0,N,232283,Rantasipi Airport,Vantaa
23734,119086746,232283,4.0,3.0,4.0,3.0,5.0,5.0,3.0,0,business,N,08/10/2011,1,N,232283,Rantasipi Airport,Vantaa
23735,119481606,232283,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1,family,N,19/10/2011,0,N,232283,Rantasipi Airport,Vantaa
23736,120019445,232283,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0,business,N,01/11/2011,0,N,232283,Rantasipi Airport,Vantaa
23738,121619869,232283,3.0,3.0,2.0,4.0,3.0,2.0,3.0,0,family,N,11/12/2011,0,N,232283,Rantasipi Airport,Vantaa
23739,121889093,232283,3.0,3.0,3.0,4.0,4.0,3.0,3.0,0,couple,N,19/12/2011,0,N,232283,Rantasipi Airport,Vantaa
23740,122316035,232283,5.0,5.0,4.0,5.0,5.0,3.0,5.0,0,family,N,31/12/2011,0,N,232283,Rantasipi Airport,Vantaa
23741,122837094,232283,4.0,4.0,2.0,4.0,3.0,5.0,3.0,0,family,N,09/01/2012,0,N,232283,Rantasipi Airport,Vantaa
23743,125118797,232283,4.0,4.0,5.0,5.0,5.0,4.0,5.0,0,couple,N,24/02/2012,0,N,232283,Rantasipi Airport,Vantaa
23744,125354150,232283,4.0,3.0,4.0,5.0,5.0,5.0,5.0,0,solo,N,28/02/2012,1,N,232283,Rantasipi Airport,Vantaa
23745,128168374,232283,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,19/04/2012,0,N,232283,Rantasipi Airport,Vantaa
23746,128533114,232283,3.0,3.0,3.0,4.0,3.0,5.0,4.0,0,business,N,24/04/2012,0,N,232283,Rantasipi Airport,Vantaa
23748,129849934,232283,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1,solo,N,13/05/2012,0,N,232283,Rantasipi Airport,Vantaa
23749,129903723,232283,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5,business,N,14/05/2012,1,N,232283,Rantasipi Airport,Vantaa
23750,130442755,232283,2.0,2.0,1.0,4.0,3.0,1.0,2.0,0,couple,N,22/05/2012,0,N,232283,Rantasipi Airport,Vantaa
23751,131240023,232283,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0,family,N,03/06/2012,0,N,232283,Rantasipi Airport,Vantaa
23752,131650233,232283,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0,business,N,09/06/2012,0,N,232283,Rantasipi Airport,Vantaa
23753,132013208,232283,4.0,4.0,4.0,5.0,4.0,5.0,4.0,0,business,N,15/06/2012,0,N,232283,Rantasipi Airport,Vantaa
23754,132082291,232283,4.0,3.0,4.0,5.0,5.0,4.0,5.0,0,business,N,16/06/2012,0,N,232283,Rantasipi Airport,Vantaa
23755,133298433,232283,5.0,4.0,5.0,4.0,5.0,5.0,5.0,0,family,N,02/07/2012,0,N,232283,Rantasipi Airport,Vantaa
23756,133380454,232283,4.0,5.0,3.0,4.0,5.0,5.0,5.0,0,family,N,03/07/2012,0,N,232283,Rantasipi Airport,Vantaa
23757,133382600,232283,3.0,4.0,3.0,3.0,4.0,4.0,3.0,0,business,N,03/07/2012,0,N,232283,Rantasipi Airport,Vantaa
23758,133448505,232283,5.0,5.0,3.0,5.0,5.0,4.0,5.0,0,family,N,04/07/2012,0,N,232283,Rantasipi Airport,Vantaa
23759,133536108,232283,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0,family,N,05/07/2012,0,N,232283,Rantasipi Airport,Vantaa
23760,133740080,232283,4.0,4.0,3.0,4.0,4.0,3.0,3.0,0,family,N,08/07/2012,0,N,232283,Rantasipi Airport,Vantaa
23761,133962943,232283,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,solo,N,09/07/2012,1,N,232283,Rantasipi Airport,Vantaa
23762,134294400,232283,4.0,5.0,4.0,5.0,4.0,4.0,5.0,0,couple,N,13/07/2012,0,N,232283,Rantasipi Airport,Vantaa
23763,134436584,232283,4.0,4.0,3.0,3.0,4.0,5.0,4.0,0,family,N,15/07/2012,0,N,232283,Rantasipi Airport,Vantaa
23764,136075247,232283,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0,family,N,02/08/2012,0,N,232283,Rantasipi Airport,Vantaa
23765,136631904,232283,3.0,3.0,4.0,4.0,3.0,2.0,3.0,0,family,N,08/08/2012,0,N,232283,Rantasipi Airport,Vantaa
23766,137313183,232283,4.0,4.0,3.0,3.0,3.0,4.0,4.0,0,couple,N,15/08/2012,1,N,232283,Rantasipi Airport,Vantaa
23767,138120164,232283,3.0,2.0,3.0,4.0,3.0,3.0,4.0,0,business,N,23/08/2012,1,N,232283,Rantasipi Airport,Vantaa
23768,138328277,232283,4.0,4.0,3.0,4.0,4.0,3.0,3.0,0,family,N,25/08/2012,0,N,232283,Rantasipi Airport,Vantaa
23769,139541244,232283,3.0,4.0,3.0,5.0,4.0,4.0,4.0,0,couple,N,06/09/2012,1,N,232283,Rantasipi Airport,Vantaa
23770,139855763,232283,3.0,3.0,3.0,4.0,3.0,4.0,3.0,0,couple,N,09/09/2012,1,N,232283,Rantasipi Airport,Vantaa
23771,141073664,232283,3.0,3.0,3.0,4.0,3.0,4.0,3.0,0,family,N,24/09/2012,1,N,232283,Rantasipi Airport,Vantaa
23772,146350694,232283,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,27/11/2012,0,N,232283,Rantasipi Airport,Vantaa
23773,146604609,232283,4.0,5.0,4.0,5.0,5.0,4.0,5.0,0,family,N,02/12/2012,0,N,232283,Rantasipi Airport,Vantaa
23774,146706836,232283,4.0,4.0,4.0,3.0,4.0,4.0,3.0,0,business,N,03/12/2012,0,N,232283,Rantasipi Airport,Vantaa
23775,150130790,232283,4.0,3.0,4.0,4.0,4.0,4.0,5.0,0,business,N,20/01/2013,0,N,232283,Rantasipi Airport,Vantaa
23777,151457088,232283,3.0,2.0,2.0,4.0,3.0,4.0,3.0,0,business,N,05/02/2013,0,N,232283,Rantasipi Airport,Vantaa
23778,153361238,232283,4.0,5.0,3.0,5.0,4.0,5.0,5.0,0,couple,N,28/02/2013,0,N,232283,Rantasipi Airport,Vantaa
23779,153757852,232283,4.0,4.0,4.0,5.0,5.0,5.0,4.0,0,couple,N,05/03/2013,0,N,232283,Rantasipi Airport,Vantaa
23780,154684119,232283,3.0,3.0,3.0,3.0,4.0,4.0,4.0,0,solo,N,15/03/2013,0,N,232283,Rantasipi Airport,Vantaa
23781,156314348,232283,3.0,3.0,3.0,4.0,4.0,3.0,3.0,0,business,N,01/04/2013,0,N,232283,Rantasipi Airport,Vantaa
23782,156395216,232283,4.0,4.0,3.0,5.0,4.0,4.0,4.0,0,family,N,02/04/2013,2,N,232283,Rantasipi Airport,Vantaa
23783,160757838,232283,3.0,2.0,3.0,3.0,1.0,3.0,2.0,0,business,N,14/05/2013,0,N,232283,Rantasipi Airport,Vantaa
23784,160773720,232283,2.0,2.0,2.0,4.0,3.0,3.0,2.0,0,business,N,15/05/2013,0,N,232283,Rantasipi Airport,Vantaa
23785,162145800,232283,3.0,2.0,3.0,5.0,4.0,4.0,2.0,0,business,N,28/05/2013,0,N,232283,Rantasipi Airport,Vantaa
23786,162241869,232283,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,28/05/2013,0,N,232283,Rantasipi Airport,Vantaa
23787,162264173,232283,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0,business,N,29/05/2013,0,N,232283,Rantasipi Airport,Vantaa
23788,163141742,232283,3.0,3.0,3.0,2.0,4.0,4.0,4.0,0,solo,N,05/06/2013,0,N,232283,Rantasipi Airport,Vantaa
23789,164613619,232283,3.0,4.0,3.0,4.0,4.0,3.0,4.0,0,solo,N,20/06/2013,0,N,232283,Rantasipi Airport,Vantaa
23790,166367943,232283,3.0,5.0,3.0,5.0,3.0,5.0,4.0,0,business,N,05/07/2013,0,N,232283,Rantasipi Airport,Vantaa
23791,167527190,232283,3.0,3.0,3.0,4.0,3.0,4.0,3.0,6,couple,N,14/07/2013,1,N,232283,Rantasipi Airport,Vantaa
23792,167537649,232283,2.0,2.0,2.0,4.0,2.0,1.0,2.0,0,couple,N,14/07/2013,0,N,232283,Rantasipi Airport,Vantaa
23794,168072129,232283,5.0,5.0,4.0,5.0,4.0,5.0,4.0,0,family,N,18/07/2013,0,N,232283,Rantasipi Airport,Vantaa
23795,169440701,232283,5.0,4.0,4.0,5.0,5.0,4.0,5.0,0,family,N,28/07/2013,0,N,232283,Rantasipi Airport,Vantaa
23797,171793774,232283,4.0,4.0,3.0,3.0,4.0,3.0,5.0,0,couple,N,11/08/2013,0,N,232283,Rantasipi Airport,Vantaa
23798,172469513,232283,4.0,5.0,4.0,5.0,5.0,3.0,5.0,0,friends,N,16/08/2013,0,N,232283,Rantasipi Airport,Vantaa
23799,172775573,232283,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4,solo,N,18/08/2013,0,N,232283,Rantasipi Airport,Vantaa
23800,172800631,232283,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0,friends,N,18/08/2013,0,N,232283,Rantasipi Airport,Vantaa
23801,173963031,232283,4.0,4.0,3.0,4.0,4.0,4.0,3.0,0,couple,N,25/08/2013,1,N,232283,Rantasipi Airport,Vantaa
23804,178950113,232283,5.0,5.0,4.0,4.0,5.0,4.0,4.0,0,solo,N,28/09/2013,1,N,232283,Rantasipi Airport,Vantaa
23805,179163994,232283,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3,couple,N,30/09/2013,0,N,232283,Rantasipi Airport,Vantaa
23806,179866915,232283,4.0,4.0,4.0,3.0,4.0,5.0,4.0,0,business,N,05/10/2013,0,N,232283,Rantasipi Airport,Vantaa
23807,179921308,232283,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3,business,N,06/10/2013,0,N,232283,Rantasipi Airport,Vantaa
23808,180041013,232283,4.0,4.0,3.0,3.0,4.0,4.0,4.0,0,business,N,07/10/2013,0,N,232283,Rantasipi Airport,Vantaa
23809,180715172,232283,3.0,2.0,2.0,4.0,4.0,3.0,3.0,0,couple,N,12/10/2013,0,N,232283,Rantasipi Airport,Vantaa
23810,180822634,232283,5.0,5.0,4.0,5.0,5.0,4.0,5.0,0,couple,N,13/10/2013,1,N,232283,Rantasipi Airport,Vantaa
23811,181159001,232283,4.0,4.0,3.0,3.0,3.0,3.0,5.0,0,family,N,15/10/2013,0,N,232283,Rantasipi Airport,Vantaa
23812,181968564,232283,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,22/10/2013,2,N,232283,Rantasipi Airport,Vantaa
23813,184472460,232283,4.0,4.0,3.0,4.0,4.0,3.0,3.0,0,business,N,12/11/2013,0,N,232283,Rantasipi Airport,Vantaa
23814,185321710,232283,3.0,3.0,2.0,4.0,3.0,4.0,3.0,0,business,N,20/11/2013,1,N,232283,Rantasipi Airport,Vantaa
23815,185585711,232283,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0,business,N,23/11/2013,0,N,232283,Rantasipi Airport,Vantaa
23816,187538734,232283,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0,business,N,13/12/2013,0,N,232283,Rantasipi Airport,Vantaa
23817,187860564,232283,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,solo,N,17/12/2013,0,N,232283,Rantasipi Airport,Vantaa
23818,188558075,232283,3.0,4.0,3.0,4.0,4.0,5.0,4.0,0,friends,N,26/12/2013,1,N,232283,Rantasipi Airport,Vantaa
23819,188791229,232283,3.0,4.0,3.0,5.0,3.0,3.0,4.0,0,business,N,28/12/2013,1,N,232283,Rantasipi Airport,Vantaa
23820,189397788,232283,4.0,4.0,4.0,5.0,4.0,4.0,3.0,0,couple,N,02/01/2014,0,N,232283,Rantasipi Airport,Vantaa
23821,189490503,232283,5.0,3.0,4.0,3.0,4.0,3.0,3.0,0,solo,N,03/01/2014,0,N,232283,Rantasipi Airport,Vantaa
23824,189996402,232283,3.0,3.0,2.0,4.0,4.0,3.0,3.0,0,couple,N,07/01/2014,0,N,232283,Rantasipi Airport,Vantaa
23825,190970735,232283,4.0,4.0,3.0,4.0,5.0,5.0,5.0,0,family,N,15/01/2014,1,N,232283,Rantasipi Airport,Vantaa
23826,191224059,232283,5.0,5.0,3.0,4.0,4.0,4.0,3.0,0,business,N,18/01/2014,0,N,232283,Rantasipi Airport,Vantaa
23829,192815540,232283,3.0,3.0,1.0,3.0,4.0,3.0,3.0,0,business,N,01/02/2014,0,N,232283,Rantasipi Airport,Vantaa
23831,194049284,232283,3.0,3.0,2.0,4.0,3.0,3.0,2.0,0,couple,N,14/02/2014,0,N,232283,Rantasipi Airport,Vantaa
23832,195074245,232283,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,23/02/2014,0,N,232283,Rantasipi Airport,Vantaa
23833,196519386,232283,3.0,3.0,3.0,5.0,3.0,4.0,3.0,0,business,N,07/03/2014,2,N,232283,Rantasipi Airport,Vantaa
23834,197180371,232283,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,12/03/2014,0,N,232283,Rantasipi Airport,Vantaa
23835,197198316,232283,4.0,4.0,3.0,4.0,4.0,4.0,5.0,0,family,N,12/03/2014,0,N,232283,Rantasipi Airport,Vantaa
23836,197806371,232283,4.0,4.0,4.0,5.0,4.0,4.0,5.0,0,business,N,18/03/2014,0,N,232283,Rantasipi Airport,Vantaa
23837,199368476,232283,4.0,4.0,4.0,5.0,4.0,4.0,5.0,0,solo,N,31/03/2014,0,N,232283,Rantasipi Airport,Vantaa
23838,199607031,232283,2.0,3.0,3.0,5.0,2.0,2.0,3.0,0,couple,N,02/04/2014,0,N,232283,Rantasipi Airport,Vantaa
23840,202649102,232283,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0,friends,N,24/04/2014,0,N,232283,Rantasipi Airport,Vantaa
23841,202779880,232283,3.0,3.0,3.0,4.0,4.0,3.0,3.0,0,family,N,25/04/2014,0,N,232283,Rantasipi Airport,Vantaa
23842,203107801,232283,4.0,5.0,3.0,3.0,4.0,4.0,4.0,0,business,N,28/04/2014,1,N,232283,Rantasipi Airport,Vantaa
23843,203702403,232283,4.0,5.0,3.0,4.0,5.0,5.0,5.0,0,couple,N,02/05/2014,0,Y,232283,Rantasipi Airport,Vantaa
23845,205358056,232283,4.0,3.0,3.0,4.0,3.0,4.0,4.0,0,family,N,13/05/2014,0,Y,232283,Rantasipi Airport,Vantaa
23846,206054053,232283,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0,business,N,18/05/2014,0,Y,232283,Rantasipi Airport,Vantaa
23847,206214038,232283,4.0,5.0,4.0,5.0,5.0,4.0,4.0,0,business,N,19/05/2014,0,Y,232283,Rantasipi Airport,Vantaa
23848,206824501,232283,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0,business,N,24/05/2014,0,Y,232283,Rantasipi Airport,Vantaa
23849,207132056,232283,4.0,3.0,4.0,4.0,4.0,4.0,4.0,0,family,N,26/05/2014,0,Y,232283,Rantasipi Airport,Vantaa
23851,210311561,232283,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,family,N,14/06/2014,0,Y,232283,Rantasipi Airport,Vantaa
23852,210474361,232283,4.0,4.0,4.0,4.0,2.0,3.0,4.0,0,solo,N,15/06/2014,0,Y,232283,Rantasipi Airport,Vantaa
23853,211172590,232283,4.0,4.0,3.0,5.0,5.0,4.0,5.0,0,couple,N,19/06/2014,0,Y,232283,Rantasipi Airport,Vantaa
23854,212074105,232283,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0,business,N,25/06/2014,0,Y,232283,Rantasipi Airport,Vantaa
23942,305575981,232283,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,business,N,31/08/2015,0,Y,232283,Rantasipi Airport,Vantaa
23943,305582972,232283,2.0,2.0,3.0,4.0,2.0,2.0,3.0,0,business,N,31/08/2015,0,Y,232283,Rantasipi Airport,Vantaa
23954,316464452,232283,3.0,3.0,3.0,4.0,3.0,3.0,4.0,0,family,N,05/10/2015,0,Y,232283,Rantasipi Airport,Vantaa
23956,320394914,232283,5.0,5.0,4.0,4.0,5.0,5.0,4.0,0,family,N,20/10/2015,0,Y,232283,Rantasipi Airport,Vantaa
23959,322330061,232283,3.0,2.0,2.0,4.0,3.0,3.0,1.0,0,business,N,27/10/2015,0,Y,232283,Rantasipi Airport,Vantaa
23962,324116909,232283,3.0,4.0,3.0,5.0,2.0,5.0,3.0,0,couple,N,03/11/2015,0,Y,232283,Rantasipi Airport,Vantaa
24006,67545699,232284,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0,business,N,14/06/2010,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24009,105434371,232284,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0,couple,N,25/04/2011,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24012,118652530,232284,4.0,3.0,4.0,5.0,5.0,4.0,5.0,0,business,N,27/09/2011,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24013,119877833,232284,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0,business,N,29/10/2011,2,N,232284,Original Sokos Hotel Vantaa,Vantaa
24014,120032519,232284,1.0,1.0,3.0,5.0,3.0,3.0,1.0,0,solo,N,01/11/2011,1,N,232284,Original Sokos Hotel Vantaa,Vantaa
24015,123101361,232284,5.0,4.0,5.0,5.0,4.0,5.0,4.0,0,couple,N,15/01/2012,1,N,232284,Original Sokos Hotel Vantaa,Vantaa
24016,123119490,232284,3.0,4.0,4.0,5.0,4.0,3.0,3.0,0,business,N,15/01/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24017,126232431,232284,4.0,3.0,4.0,5.0,5.0,4.0,3.0,0,business,N,17/03/2012,2,N,232284,Original Sokos Hotel Vantaa,Vantaa
24018,126505962,232284,3.0,3.0,3.0,4.0,2.0,3.0,3.0,5,business,N,22/03/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24019,128369740,232284,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0,business,N,22/04/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24020,128389635,232284,3.0,3.0,3.0,2.0,3.0,3.0,2.0,0,business,N,23/04/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24021,129572433,232284,3.0,3.0,3.0,4.0,3.0,4.0,5.0,0,business,N,08/05/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24022,131893554,232284,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0,business,N,13/06/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24023,132056977,232284,4.0,3.0,5.0,3.0,5.0,4.0,4.0,0,solo,N,15/06/2012,1,N,232284,Original Sokos Hotel Vantaa,Vantaa
24024,132424878,232284,3.0,3.0,4.0,3.0,5.0,4.0,5.0,0,business,N,21/06/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24027,137036622,232284,3.0,3.0,4.0,5.0,4.0,4.0,3.0,0,couple,N,12/08/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24028,137800169,232284,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3,business,N,20/08/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24029,141006098,232284,4.0,3.0,4.0,2.0,4.0,3.0,3.0,0,business,N,23/09/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24031,142720209,232284,4.0,5.0,5.0,5.0,5.0,5.0,3.0,0,solo,N,13/10/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24032,143292668,232284,4.0,4.0,3.0,5.0,4.0,4.0,4.0,0,business,N,20/10/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24033,146069120,232284,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0,business,N,24/11/2012,1,N,232284,Original Sokos Hotel Vantaa,Vantaa
24034,146473104,232284,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,30/11/2012,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24036,169688205,232284,3.0,3.0,3.0,4.0,3.0,3.0,4.0,1,friends,N,29/07/2013,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24037,173519160,232284,3.0,5.0,4.0,3.0,5.0,3.0,5.0,0,friends,N,22/08/2013,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24038,174259225,232284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,couple,N,27/08/2013,1,N,232284,Original Sokos Hotel Vantaa,Vantaa
24039,178735158,232284,4.0,3.0,3.0,4.0,3.0,5.0,3.0,0,business,N,26/09/2013,0,N,232284,Original Sokos Hotel Vantaa,Vantaa
24043,189725972,232284,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4,business,N,05/01/2014,3,Y,232284,Original Sokos Hotel Vantaa,Vantaa
